USERNAME,TEXT,RETWEETS,ABOUT_BASEBALL
RobyKing,#LVBP @caribesanz venció a @leones_cbbc 10-8 en un juego que por momentos Caracas tuvo a ley de un batazo.,0,1
RobyKing,Hoy se inicia la gran final del beisbol venezolano. Cardenales de Lara y Aguilas del Zulia en Barquisimeto.,2,1
RobyKing,A 2 outs de ser el primer equipo clasificado los Cardenales de Lara . Quienes fueron eliminados en varias jornadas extras en años anteriores.,0,1
RobyKing,#LVBP Paulo Orlando ya se unió a #Cardenales de Lara. Vía @pedroButters el pelotero declaró que jugará hasta el 22 de diciembre.,3,1
RobyKing,#LVBP Kendy Batista se mostró con su nuevo equipo #Cardenales de Lara.,0,1
RobyKing,No es posible que haya guairistas que no sepan que la inauguración es contra Cardenales de Lara el 06/10. Ya eso es falta de interés.,0,1
RobyKing,Terminen rápido que me voy a dormir. Madrugar por ustedes? Ni que fueran los Tiburones de La Guaira .,3,1
RobyKing,2017-18 ya te veo cerca. Tiburones de La Guaira Pa Encima!,8,1
RobyKing,No somos perdedores, no nos rendiremos. Hoy una oportunidad más de revertir la mala racha. Arriba La Guaira ! Tiburones #PaEncima !,21,1
RobyKing,#LVBP Terminó el octavo de #Tiburones sin carreras. Le va a quedar un chance más a La Guaira . Gana #Cardenales 9-3 en 8 inn completos.,1,1
RobyKing,Hasta la 1:00 pm tendremos que esperar los guairistas para ver el juego de los Tiburones de La Guaira .,2,1
RobyKing,#LVBP Impresionante la actuación de @infantes_gregor esta temporada. Totalmente sólido el cerrador de #Tiburones de La Guaira .,12,1
RobyKing,. @iamprozo16 ANOTA LA DE IRSE ARRIBA PARA LA GUAIRA . Meneses de nuevo. El MVP de @tiburones _net con el batazo de la suerte.,6,1
RobyKing,Sucre bateó mucho contra La Guaira . Su ofensiva no es un fuerte. Pero puede aportar algo más que los receptores de Tiburones .,1,1
RobyKing,Reporta el Circuito Radial que @richardblanco9 anda activo ligando a sus #Tiburones de La Guaira . #PaEncima !,0,1
RobyKing,#LVBP @tiburones _net no tendrá mañana un rival fácil. Y de aquí al final todos los rivales son duros para La Guaira .,0,1
RobyKing,#LVBP Alonzo Harris conecta su primer hit de la temporada y se trae la tercera de La Guaira . #Tiburones,1,1
RobyKing,Pelotero malo dicen de Meneses. Que buen pelotero digo yo. El MVP de los Tiburones de La Guaira .,0,1
RobyKing,Magallanes está a 1.5 de Tiburones y Tigres a dos. Le quedan 10 juegos a La Guaira y 11 a sus rivales.,0,1
RobyKing,#LVBP @Magallanes_bbc enfrentará a #Tiburones urgido de victorias. La Guaira busca parar la mala racha de 2 en fila.,0,1
RobyKing,"Fiesta exclusiva para los fanáticos de Tiburones de La Guaira " dicen del Tiburonazo en el circuito. Pero no falta un coleado.,0,1
RobyKing,#LVBP Héctor Sánchez impulsa la tercera carrera de #Tiburones anota "Cafecito" y poco a poco La Guaira abre el juego.,0,1
RobyKing,Si no me equivoco hoy es el primer juego en el que @BalitaOrtega se enfrenta a los Tiburones de La Guaira . @yorfrank29 lo hizo par de veces.,1,1
RobyKing,#LVBP Kelvin De La Cruz será el abridor de #Tiburones ante #Tigres en Maracay. La Guaira vio frenada su racha de 5 victorias ayer.,2,1
RobyKing,#LVBP Victoria de #Tiburones y derrota de #Aguilas pondría a La Guaira a tan solo un juego del primer puesto.,1,1
RobyKing,#LVBP Patrick Mincey se unió a los #Bravos de Margarita. El lanzador está de regreso a Venezuela. Informó: @KemCc21,0,1
RobyKing,#LVBP LZ Randy Boone quien actuó en la 2014-15 con @aguilasdelzulia . está de regreso a la liga con #Bravos de Margarita.,0,1
RobyKing,#LVBP Omar Poveda, tras su doping y ausencia la temporada pasada, entró en roster de los #Bravos de Margarita esta semana.,0,1
RobyKing,#LVBP Esta es mi lista de posibles dejados en libertad por parte de #Bravos de Margarita pic.twitter.com/Xqms9NQffM,2,1
RobyKing,Del último puesto a campeones. Esa es la historia de @aguilasdelzulia de una temporada a otra.,4,1
RobyKing,#LVBP @aguilasdelzulia CAMPEONES de la temporada 2016-17! Felicitaciones a sus fanáticos.,3,1
RobyKing,Para @CardenalesDice ir a Maracaibo con la serie dos abajo pondría las apuestas diez a una a favor de las @aguilasdelzulia .,1,1
RobyKing,La conversión de @aguilasdelzulia parte de una cosa importante. Ganar en casa.Anteriormente no era de los mejor jugando en su casa.,3,1
RobyKing,#LVBP Mario Lisson regresó a las @aguilasdelzulia en calidad de sustituto. Wilfredo Ledezma también se unió a los rapaces.,1,1
RobyKing,#LVBP Final occidental: @aguilasdelzulia se enfrentará a @CardenalesDice . Dos equipos que se merecen estar en este lugar sin duda.,5,1
RobyKing,#LVBP @aguilasdelzulia esperará al ganador de la serie entre @CardenalesDice y @tiburones_net que hasta ahora son los guaros.,0,1
RobyKing,#LVBP Felicidades a las @aguilasdelzulia que clasifican a una final luego de 17 años.,4,1
RobyKing,La última vez que @aguilasdelzulia fue a una final @mariomax7 no había nacido.,0,1
RobyKing,#LVBP Responde Lisson con línea y se pone el juego 3-2 ganando @aguilasdelzulia a @caribesanz en el inn 6.,0,1
RobyKing,#LVBP @caribesanz para la serie contra @aguilasdelzulia ha resuelto bien la baja de Jhoulys Chacín con Yohan Pino.,0,1
RobyKing,#LVBP Quinta victoria consecutiva de @aguilasdelzulia en los playoffs. Esta vez derrotan a @caribesanz 3-2.,2,1
RobyKing,Felicidades a las @aguilasdelzulia primer equipo en avanzar a la siguiente fase. Como dije, la gerencia de este equipo quiere cambiar.,15,1
RobyKing,#LVBP @OficialTigres en jaque. @aguilasdelzulia vence 9-2 y están a ley de uno.,3,1
RobyKing,#LVBP @aguilasdelzulia derrotó a @OficialTigres en Maracaibo. Se siguen cayendo los pronósticos.,1,1
RobyKing,#LVBP @aguilasdelzulia avanza a los playoffs al dejar en el terreno a @CardenalesDice . Se les hizo esquivo pero lo lograron.,0,1
RobyKing,#LVBP @CardenalesDice toma el primer lugar de la tabla. @aguilasdelzulia pasa al segundo puesto.,0,1
RobyKing,#LVBP @aguilasdelzulia tiene 11 imparables. Todos los jugadores de su lineup han conectado sendos hits.,0,1
RobyKing,#LVBP No hay noticias de Daryl Thompson. No se sabe si el lanzador estará o no esta temporada con #Caribes de Anzoategui.,0,1
RobyKing,#MLB OF Carlos Tocci es el prospecto número 22 de @Phillies . Pertenece a Tigres en Venezuela. Fue el novato del año 2016-17 en LVBP .,1,1
RobyKing,#LVBP Lamentable lo de #Cardenales . Los aplasta la presión nuevamente.,2,1
RobyKing,#LVBP Cambio importante el de Jesús Flores. Contribuyó en gran medida al título. #Aguilas,2,1
RobyKing,Pareciera cuestión de tiempo para que Zulia sea el nuevo campeón de la LVBP y Cardenales el gran fracaso de esta temporada.,1,1
RobyKing,#LVBP Están privados los @CardenalesDice . Ves su juego y pareciera que están satisfechos con su temporada hasta ahora. No hay ambición.,2,1
RobyKing,#LVBP Fuente: Omar López no continuará con #Caribes .,8,1
RobyKing,#LVBP La final de los que debían estar. Se pronostica una final muy disputada de principio a fin. #Aguilas vs. #Cardenales,6,1
RobyKing,#LVBP Hubo ratos en la temporada en los que @tiburones_net jugó el mejor beisbol que había jugado en años. Buen indicador para construir.,2,1
RobyKing,#LVBP Quien venga deberá buscar la forma de darle utilidad a Edgmer Escalona. Como abridor no garantiza 5 inn. #Tiburones,2,1
RobyKing,#LVBP Hay que decir también que Héctor Sánchez se reivindicó esta temporada. Guerreo hasta el final. #Tiburones,23,1
RobyKing,#LVBP Regresará @OzzieGuillen ? No lo creo. Pero ha sido una buena aventura. Y si lo hace debe ponerse exigente con los jefes. #Tiburones,8,1
RobyKing,#LVBP @willcuevas1 , @_OmarC230 , @Daza28108 la temporada ha dejado nombres para el futuro. #Tiburones,4,1
RobyKing,#LVBP Wander Pérez y Kelvin De La Cruz se ganaron la oportunidad de repetir. Son libres en RD y no pueden ir a draft. #Tiburones,3,1
RobyKing,#LVBP Desde la gerencia de @tiburones_net tiene una tarea y calentarle la oreja a @brockstassi28 . Fue el mejor importado que trajeron.,6,1
RobyKing,#LVBP Héctor Cordido "se trajeron peloteros que no sé que hacían en este club" muy claro. #Tiburones,20,1
RobyKing,#LVBP ¨Sin sorpresas @tiburones_net trató de llegar lo más lejo que pudo y eso fue las semifinales. Un piso inesperado.,2,1
RobyKing,#LVBP Se hizo bastante, la ilusión del campeonato era de los fanáticos. La JD de @tiburones_net nunca armó un equipo para eso.,39,1
RobyKing,#MiLB @Mariners adquirió el contrato del OF Willie Argo jugador de #Bravos en @LVBP_Oficial y del #Canaries en la @AA_ Baseball .,0,1
RobyKing,#LVBP Emilis Guerrero en la Intercounty Baseball League: 6 aperturas, 4-1 W-L, 49 IP, 41 K, 4 BB y 2.02 ERA en los playoffs. #Tiburones,0,1
RobyKing,Yo iba a buscar algo en Baseball Reference y se me olvidó. Que será?,0,1
RobyKing,#ABL Ronald Acuña Jr. jugará con el Melbourne Aces de la Australian Baseball League. #Braves #Tiburones,4,1
RobyKing,#LVBP Ryan Searle 1-0, 3 G, 1 GS, 9.2 IP, 2 BB, 12 K y 0.00 con el Bologna en la Italian Baseball League en 2016. #Tiburones,0,1
RobyKing,Johermyn Chávez juega en la Baseball Challenge League, liga que termina por esas fechas.,0,1
RobyKing,Jorge Alfaro tiene la mejor defensiva de todas las ligas menores según Baseball America. https:// twitter.com/matt_breen/sta tus/779361025942401025 …,2,1
RobyKing,#LVBP El ex GL Ernesto Frieri que también viene con #Aguilas no ha lanzado en 2016 según datos de Baseball Reference.,0,1
RobyKing,@MikeAntonini Hi Mike, Tiburones de La Guaira contact you to return to play baseball in Venezuela?,1,1
RobyKing,Venezuela está viendo beisbol . 6 de 10 Tendencias son sobre el beisbol .,1,1
RobyKing,Si Venezuela gana el Clásico Mundial con esta dirección tan nefasta dejaré de creer en el beisbol . https:// twitter.com/FEVEBEISBOL/st atus/803807574554537984 …,0,1
RobyKing,#LVBP LD Sergio Pérez, importado de larga trayectoria en la liga, anunció su retiro del beisbol . Jugó con 4 equipos en Venezuela .,2,1
RobyKing,Si fuese director de cine haría una película con Bolt y Phelps.,0,0
RobyKing,Lejos de incorporarse piezas se fueron lesionando jugadores lo que complicó por completo el panorama. El final será de película de terror.,0,0
RobyKing,#LVBP SE ACABÓ! @chevitogonzalez con tres pitcheos acabó la película . #Tiburones gana 11-5 a #Magallanes . A celebrar #PaEncima,4,0
RobyKing,#LVBP Importante reacción ofensiva: con el HR de Mayora la película se parecía a la de los dos días anteriores. #Tiburones armó emboscada.,1,0
RobyKing,#LVBP Se acabó la película : hoy se firmó el acuerdo por el estadio Universitario como se esperaba. #Tiburones #tibupanas @escualos,6,0
RobyKing,René Reyes se la bota a Antonio Noguera. "Los zurdos son la comida de mis hijos reza su frase": Nadie se molesta, ni lo contradice.,5,0
RobyKing,Sin real, sin internet bueno, sin comida , sin navidad. De tanto aburrimiento vamos a tener que protestar para pasar el rato.,1,0
RobyKing,Pero si en todo establecimiento de comida piden es efectivo como se hace? https:// twitter.com/BcodeVenezuela /status/799990888646803456 …,0,0
RobyKing,"Los zurdos son la comida de mis hijos". René Reyes antes de ser ponchado por Helmis Rodríguez.,1,0
RobyKing,@CorreiraJuan eso suena a todo dar, hasta que le metes el precio de comida , bebida, traslado o estacionamiento y acompañantes.,0,0
RobyKing,#PokemonGOvenezuela no hay comida ni me medicinas en los centros Pokemón y en el camino te puede robar tu "pokedex".,0,0
RobyKing,Por suerte la música es gratis.,0,0
RobyKing,Música dramática! Ya esto se veía venir previo al encuentro. https:// twitter.com/tiburones_net/ status/797879625120681984 …,1,0
RobyKing,@alvr_jose le mete a la música pero es un buen jugador. En más de una ocasión salvó al Madrid a última hora.,0,0
RobyKing,Se va a empatar el juego. Hale sale del juego y creo que va directo al aeropuerto .,2,0
RobyKing,#LVBP El nuevo big leaguer @Cafejr40 llegó a Venezuela y los recibieron en gran en el aeropuerto . #Tiburones,9,0
